	student_id	s0	s1	s2	s3	s4	s5	s6	s7	s8	s9	s10	s11	s12	s13	s14	s15	s16	s17	s18	s19	s20	s21	s22	s23	s24	s25	s26	s27	s28	s29	s30	s31	s32	s33	s34	s35	s36	s37	s38	s39	s40	s41	s42	s43	s44	s45	s46	s47	s48	s49	s50	s51	s52	s53	s54	s55	s56	s57	s58	s59	s60	s61	s62	s63	s64	s65	s66	s67	s68	s69	s70	s71	s72	s73	s74	s75	s76	s77	s78	s79	s80	s81	s82	s83	s84	s85	s86	s87	s88	s89	s90	s91	s92	s93	s94	s95	s96	s97	s98	s99
455	82151	6	6	6	6	6	6	7	9	9	11	11	11	12	18	18	19	19	19	19	19	19	19	19	19	19	19	20	20	20	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	32	32	32	32	32	32	32	32	32	32	32	32	33	33	33	40	44	44	44	44	44	44	44	44	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	67	67	67	67	67	68	71
456	82159	6	6	6	6	6	6	6	7	7	7	7	7	7	7	7	7	9	9	12	12	12	12	12	15	15	15	15	15	15	18	18	19	19	19	19	19	19	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	37	37	37	37	37	37	37	37	37	37	37	40	40	40	44	44	44	44	44	44	44	44	44	44	44	44	44	45	45	45	45	45	45	48	48	48	48	48	48	48	48	48
457	82163	6	6	6	7	7	7	7	7	7	7	7	9	9	12	15	15	15	19	19	19	19	19	20	20	20	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	37	37	37	37	37	37	37	37	40	40	40	40	40	44	44	44	44	44	44	44	44	45	45	45	45	45	45	45	48
458	84123	6	6	6	6	6	8	8	8	8	9	9	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	12	12	12	12	12	12	12	13	13	13	13	13	13	14	16	17	19	25	26	26	26	26	26	30	30	30	32	32	32	32	32	32	32	36	36	36	36	36	36	36	37	37	37	38	38	38	41	41	42	42	42	45	45	46	46	46	46	46	46	46	46	51	51	51	51	52	52	52	52	54	54
459	84132	6	6	6	6	6	6	8	8	8	8	9	9	10	10	10	10	10	11	11	12	12	12	13	13	13	13	13	13	14	16	16	17	17	19	19	19	19	25	25	25	25	25	25	25	26	26	26	26	26	26	26	26	26	30	32	32	32	32	32	36	36	37	37	38	38	38	38	42	42	42	42	42	42	45	46	46	46	46	46	46	51	51	52	54	54	54	54	56	56	56	56	56	56	56	56	68	68	68	68	68
460	84133	6	6	6	6	6	8	8	8	9	9	9	10	10	10	10	10	10	10	11	11	12	12	12	12	12	13	13	13	13	13	13	20	26	26	26	26	26	26	26	30	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	36	36	37	37	38	38	38	42	42	42	42	42	42	42	46	46	46	46	51	51	51	51	52	52	52	54	54	56	56	56	56	56	56	56	56	56	56	56	68	68	68
461	84137	6	6	6	6	6	6	6	6	6	6	8	8	8	8	9	9	9	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	11	11	11	11	11	12	12	12	12	12	12	13	13	13	13	13	13	13	14	16	16	16	16	16	16	16	16	16	17	17	19	19	25	25	25	26	26	26	26	26	26	26	26	26	26	30	30	30	30	30	32	32	32	32	32	32	32	36	36	36	36	36	36	36
462	84138	6	6	6	6	6	6	8	8	8	9	9	9	10	10	10	10	10	10	10	11	12	12	12	12	12	12	13	13	13	13	14	14	14	14	14	14	16	17	19	25	25	25	25	25	26	26	26	30	30	30	32	32	32	32	32	36	36	37	37	37	38	38	38	41	41	41	42	42	42	42	42	45	45	45	46	46	46	46	46	51	51	52	52	54	54	54	54	54	54	56	68	68	68	68	68	68	68	70	70	70
463	84139	6	6	6	6	6	6	6	6	6	8	8	8	9	9	10	10	10	10	10	11	11	11	12	12	13	13	13	13	13	13	25	26	26	26	26	26	26	32	32	32	32	36	36	38	38	38	38	38	42	42	42	45	45	46	46	46	46	51	51	54	54	54	54	56	56	56	56	68	68	68	68	68	70	70	70	70	71	71	71	71	71	71	71	77	77	78	78	80	83	85	86	87	87	87	87	87	87	87	87	87
464	84140	6	6	6	6	6	6	6	6	6	6	6	8	8	8	9	9	10	10	10	10	10	10	10	11	11	11	11	12	12	12	13	13	13	17	19	19	19	25	26	26	26	26	26	26	30	30	30	32	32	32	32	32	32	32	32	32	32	32	32	36	36	36	38	38	38	38	38	41	42	42	42	42	42	42	42	46	46	46	46	51	51	51	51	51	51	51	52	52	52	52	52	54	54	68	68	68	68	70	70	70
465	84141	6	6	6	6	8	8	9	9	10	10	11	11	12	12	13	13	13	13	13	14	16	17	17	19	25	26	26	26	30	30	30	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	36	36	36	37	38	38	38	38	41	41	42	42	42	42	42	42	45	45	46	46	46	46	46	51	51	51	52	52	54	54	54	54	54	54	54	54	56	68	68	68	68	68	68	68	68	70	70	70	70	70	71	71
466	84142	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	8	8	8	8	8	9	9	9	9	9	9	9	9	9	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	11	11	11	11	11	11	11	11	11	12	12	12	12	12	12	12	12	12	12	12	12	13	13	13	13	13	13	13	13	13	13	14	16	16	16	16	17	17	19	20	20	25	26	26	26	26
467	84143	6	6	6	6	6	6	6	8	8	9	9	10	10	10	10	10	10	10	11	11	12	12	12	12	12	12	12	13	13	13	13	13	13	13	13	13	14	14	14	16	16	20	25	26	26	26	26	26	26	26	30	30	30	30	30	32	32	32	32	32	32	36	36	38	38	38	41	41	41	41	41	42	42	42	42	42	42	42	42	42	42	42	42	42	45	46	46	46	46	46	46	51	51	51	52	52	52	52	54	54
468	84145	6	6	6	6	6	6	6	6	6	8	8	9	9	9	9	10	10	10	10	10	10	10	10	11	11	12	12	12	12	12	12	12	12	13	13	13	13	13	13	13	14	14	14	14	14	14	14	16	16	16	16	17	17	18	25	25	25	25	25	25	25	26	26	26	26	26	26	26	26	26	26	26	26	26	26	30	30	30	30	30	30	30	32	32	32	32	32	32	32	32	32	32	32	32	32	32	36	36	36	36
469	84572	6	6	6	6	6	6	6	6	6	6	6	6	6	6	9	9	9	9	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	11	11	11	11	11	11	11	12	12	12	12	12	12	12	12	12	12	12	13	13	13	13	13	14	16	16	18	25	25	25	26	26	26	26	26	26	30	30	30	32	32	32	32	32	32	32	32	32	32	32	36	36	36	36	36	36	37	38	38
470	85109	6	6	6	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	9	11	12	12	15	15	15	15	15	15	15	15	15	15	15	15	15	18	18	18	18	19	19	19	19	19	19	19	20	20	32	32	32	32	32	32	32	32	32	32	32	32	32	33	33	33	33	33	33	33	33	33	33	33	33	33	40	40	40	40	40	44	44	44	44	44	44	44	44	44	44	44	44	44	48	48	48	48
471	87865	6	6	8	8	8	9	10	10	10	10	11	12	12	12	30	30	30	30	30	30	30	30	30	30	30	30	32	32	34	37	37	37	37	37	37	37	37	37	37	42	44	44	44	44	45	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	51	51	51	51	51	51	51	51	52	52	52	52	52	52	52	52	52	52	53	53	53	54	54	54	54	54	54	54	55	68	68	68	68	68	69	69	69	69	70
472	96261	6	6	7	7	7	7	8	9	10	10	10	10	10	11	11	11	25	25	25	25	26	26	26	29	29	30	30	30	30	30	30	30	30	32	32	32	32	32	32	32	32	32	32	32	32	32	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	34	34	34	34	34	34	34	37	38	41	41	41	41	42	42	42	42	44	44	44	44	44	45	45	48	48	48	48	48	48	48	48	48	48	50	50	50	50
473	70684	7	7	7	7	7	7	9	9	9	9	11	11	18	23	23	23	23	23	30	30	30	30	30	30	30	30	30	30	30	30	32	32	32	32	32	32	32	32	32	32	32	33	33	33	33	36	37	37	37	37	37	37	37	37	37	37	38	41	41	41	41	41	42	42	42	42	42	44	44	44	45	45	47	47	47	50	50	52	52	52	52	52	54	54	54	54	54	54	54	54	55	67	68	68	68	68	68	68	69	69
474	70706	7	7	12	12	18	23	23	23	30	30	30	30	30	30	30	30	30	32	32	32	32	33	33	33	33	33	33	33	34	34	34	34	34	34	34	34	34	35	35	35	35	35	35	35	36	36	37	37	37	37	37	37	38	38	38	39	39	39	39	39	39	39	41	41	41	41	41	41	42	42	42	43	44	44	44	44	45	45	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	47	47
475	70748	7	7	7	7	7	7	11	11	12	12	15	15	15	15	18	22	23	23	23	29	29	29	29	30	30	30	30	30	30	30	30	30	30	30	30	32	32	34	36	37	37	37	37	37	37	37	38	40	40	41	41	41	42	42	42	42	42	43	44	45	47	47	47	47	47	47	47	52	52	52	52	52	54	54	55	67	68	68	68	68	68	68	68	68	68	69	69	69	69	69	69	70	70	70	70	70	70	70	70	70
476	73100	7	10	16	16	16	16	18	18	18	30	30	30	30	30	30	30	30	32	32	32	32	32	32	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	34	34	34	34	34	34	34	34	34	35	35	35	35	35	35	36	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	41	41	42	42	42	44	45	45	45	45	45
477	74673	7	7	7	7	7	7	8	8	11	11	12	12	15	15	18	22	23	23	29	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	32	32	32	32	32	32	33	33	33	33	33	33	33	33	33	33	33	33	33	33	34	34	34	34	34	34	34	34	35	35	35	35	35	36	36	37	37	37	37	37	37	37	37	37	37	37	37	38	38	40	40	41	41	41	41	41	41	42	42	42	42	42	44	44	44
478	78411	7	7	7	7	7	7	7	7	15	15	19	19	19	19	19	19	19	19	19	20	20	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32
479	78413	7	7	7	7	7	7	7	7	15	15	15	15	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	33	33	33	33	33	33	33	33	33	33	33	33	33	33	37	37	37	37	37	40	40	40	40	44	44	44	44	44	44	44	44	44
480	78423	7	7	7	7	7	7	7	7	15	15	15	15	15	30	32	32	32	32	32	32	32	32	32	32	32	32	33	33	33	33	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	40	40	40	45	45	45	45	45	45	45	45	45	45	45	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54
481	78462	7	7	7	7	7	7	7	7	7	7	7	7	7	15	15	15	15	15	15	15	15	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	37	37	37	37	37	37	37	37	37	37	37	37	37	37	40	40	40	40	40	45	45	45	45	45	45	45	45	45	45	48	48	48	54	54	54	54	54	54	54	54	54	54	54	54	54	54
482	78863	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	15	15	15	15	15	15	15	18	19	19	19	19	19	19	19	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	40	40	40	40	40	40	40	40	40	44	44	44	44	44	44	44	44	45	45	45	45	45	45	45	45	45	45	45	45	48
483	79613	7	7	7	7	7	7	7	7	7	7	7	7	8	8	8	8	8	8	8	8	8	9	9	10	10	10	10	10	10	10	10	11	11	15	15	15	23	24	29	29	33	33	33	33	33	33	34	34	34	34	34	34	35	35	35	35	35	37	37	37	39	39	39	39	39	40	44	44	44	44	44	44	45	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	47	47	47	48	48	48
484	79626	7	7	7	7	7	7	7	7	7	8	8	8	8	10	10	10	11	11	12	12	12	15	15	15	15	23	24	29	29	33	33	33	33	33	33	34	34	34	34	35	35	35	37	37	37	39	39	39	39	39	39	39	44	44	44	44	44	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	47	48	48	48	48	48	48	48	48	48	48	50	50	50	50	50	51	51	51	51	51	52	52	52
485	79683	7	7	7	7	7	7	7	7	7	8	8	8	8	8	8	8	8	8	8	8	8	10	10	10	10	10	10	10	11	11	15	15	15	23	23	23	23	24	24	24	29	29	29	29	29	29	33	33	33	33	33	33	34	34	34	34	34	34	34	34	35	35	35	35	35	35	35	37	39	39	39	39	39	40	44	44	44	44	44	44	44	44	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46
486	81455	7	15	15	16	16	16	16	16	17	17	17	17	18	18	19	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	30	30	30	30	30	30	32	32	32	32	33	33	33	33	34	34	34	35	35	35	36	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	38	38	38	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	42	45	45
487	81461	7	13	14	14	14	15	15	15	17	18	19	20	21	21	21	21	21	21	21	21	21	21	21	30	30	30	30	32	32	32	32	33	33	33	33	34	34	34	35	35	35	36	37	37	37	38	38	38	39	39	39	42	42	42	42	42	45	45	46	46	46	46	46	46	46	46	46	46	46	46	46	46	47	47	47	47	48	48	48	48	48	48	49	50	54	54	54	54	54	54	54	54	54	54	54	70	70	70	70	70
488	84651	7	7	7	7	7	7	7	7	15	15	15	15	19	30	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	33	33	33	33	33	33	33	33	37	37	37	37	37	37	37	37	37	37	40	40	40	40	44	44	44	44	44	44	44	44	45	45	45	45	45	48	48	48	48	48	48	48	48	48	48	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	86	86	86	86	86	86	86	86
489	71873	8	8	8	18	18	19	21	21	22	23	27	30	30	30	30	30	30	30	30	30	30	30	30	32	32	32	32	33	33	33	33	33	33	33	34	34	34	34	34	34	34	34	34	34	34	34	34	34	35	35	35	35	35	35	35	35	35	35	35	35	36	36	37	37	37	37	37	37	37	37	37	37	38	39	39	39	39	39	41	41	41	41	41	42	42	42	43	44	44	44	44	44	44	45	46	46	46	46	46	46
490	71883	9	9	9	18	18	18	18	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	32	32	32	32	32	32	32	32	32	32	34	34	34	34	34	34	36	36	36	36	36	36	36	36	36	36	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	38	38	38	38	39	39	39	39	39	39	42	42	42	42	42	42	42	42	42	42	45
491	71807	13	13	13	13	14	14	14	14	14	14	18	22	23	23	23	23	23	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	32	32	36	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	38	38	42	42	42	42	43	43	44	44	44	44	44	44	44	45	47	47	47	47	47	47	47	47	47	47	47	47	50	54	54	54	54	55	67	67	68	68	68	68	69	69	69	69	70	70	70	70	70
492	81439	13	13	14	14	14	14	16	18	19	19	21	21	21	21	21	21	30	32	32	32	32	33	33	33	33	33	33	33	34	34	34	34	34	35	35	35	35	35	36	36	36	37	37	37	37	37	37	38	39	39	39	42	42	45	45	45	45	45	45	45	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	47	47	47	47	48	50	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54
493	81447	14	15	15	16	16	16	16	18	18	19	19	19	19	21	21	21	21	21	21	21	21	21	21	21	27	30	32	32	32	32	33	33	33	33	34	34	34	35	35	35	36	37	37	38	38	38	39	39	39	39	39	39	42	42	45	45	45	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	47	47	47	48	48	49	49	49	49	49	50	54	54	54	54	54	54	54	54	70	70	86	86	86
494	79432	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	30	30	30	30	30	30	30	30	30	30	30	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	37	37	37	38	38	38	38	38	41	41	41	41	41	41	41	45	45	45
495	79830	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33
496	71907	18	23	23	23	23	23	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	32	32	32	32	32	32	32	32	32	32	32	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	35	35	35	35	35	35	35	35	35	35	35	36	36	36	36	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	38	38	38	38	39	39
497	74384	18	23	30	30	30	30	30	30	30	30	30	30	30	30	30	30	32	32	32	32	32	32	32	32	32	32	32	33	33	33	33	33	33	33	33	33	33	33	33	34	34	36	36	36	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	38	41	41	41	41	41	41	41	42	42	42	44	45	45	45	45	45	45	45	46	46	47	48	48	48	48	48	48	48	48	48	49	50	50	51	51	51	51	51
498	74676	18	23	23	27	30	30	30	30	30	30	30	30	30	30	30	30	32	32	36	36	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	38	38	39	39	39	39	39	39	39	39	39	39	42	42	42	42	42	42	42	42	43	44	45	45	46	46	46	46	46	46	46	46	46	46	48	48	48	48	48	50	50	51	51	51	51	51	51	51	51	51	53	54	54	54	54	55	55	55	67	67	68	68	68
499	78460	18	19	19	19	19	20	20	20	20	20	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	37	37	37	37	37	37	37	37	37	37	37	37	37	44	44	44	44	44	44	44	44	45	45	45	45	45	45	45	45	45	45	45	45	45	54
500	84793	18	19	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	22	23	30	30	30	30	30	30	30	30	30	30	30	30	30	30	32	32	32	32	32	32	32	32	33	33	33	33	33	33	33	34	34	34	34	34	34	34	34	34	34	34	35	35	35	35	35	35	35	35	35	36	37	37	37	37	37	37	37	38	38	39	39	39	39	39	41	41	41	41	41	41	42	42	42	42	42	42	44	44	44	44	44
501	85862	19	19	19	19	19	23	23	23	23	23	25	25	25	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	37	37	37	37	37	37	38	38	38	38	38	38	38	38	38	42	42	42	42	42	42	42	42	42	42	45	45	45	45	45	45	45	45	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	55	55	55	55	55	55	55	68	68	68	68	69	69	69	69
502	92246	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68
503	92249	20	20	20	20	20	20	20	20	20	20	20	20	20	20	30	30	30	30	30	30	30	30	30	30	30	30	30	52	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	77	77	77	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	94	94	94	97	97	97	97	97	97	97	97	97	97
504	92250	20	20	20	20	20	20	20	20	20	30	30	30	30	30	30	30	30	30	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	77	77	77	77	77	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	89	94	97	97	97	97
505	70682	23	30	30	30	30	30	30	30	30	30	30	30	30	30	30	32	32	32	32	32	32	32	32	32	32	33	33	33	33	33	33	33	33	33	33	34	34	34	34	34	34	34	35	35	35	35	35	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	38	38	41	41	41	41	41	42	42	44	44	44	44	44	44	45	45	45	45	45	46	46	46	46	46	46	46	46	46	46	47	47	47	48	48	48	48	48
506	78647	23	23	23	23	23	23	23	29	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	32	32	32	32	32	32	33	34	35	37	37	37	37	37	38	38	38	38	38	38	38	41	41	41	41	41	41	41	41	41	41	41	41	41	41	42	42	42	42	42	42	43	44	44	44	44	44	45	46	50	50	52	52	52	52	52	54	55	55	55	55	55	55	55	67	67	67	67	68	68
507	78969	23	23	23	25	25	26	26	27	27	27	27	27	27	29	29	29	29	29	30	30	30	30	30	30	32	32	32	32	32	32	32	32	32	32	32	32	32	32	33	33	33	33	33	33	33	33	34	34	37	37	37	37	38	38	38	38	38	38	38	41	41	41	41	41	41	41	41	42	42	44	45	45	45	45	45	47	47	47	48	48	50	50	50	50	50	50	50	50	50	50	50	55	56	56	56	56	56	56	56	56
508	92356	23	23	30	30	32	33	33	33	33	33	33	33	33	33	33	37	37	37	37	37	42	44	44	44	44	48	48	48	48	48	48	48	49	49	49	49	49	49	50	50	50	50	50	50	50	50	50	50	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	69	69	69	69	70	70	70	70	70	70	70	71	71	71	71
509	96234	23	23	23	25	25	26	26	27	27	27	27	27	27	29	29	29	29	30	30	30	30	30	30	32	32	32	32	32	32	32	32	32	32	32	32	32	32	33	33	33	33	33	33	33	33	34	34	37	37	37	37	38	38	38	38	38	38	38	41	41	41	41	41	41	41	41	42	42	44	45	45	45	45	45	47	47	47	48	48	50	50	50	50	50	50	50	50	50	50	50	55	56	56	56	56	56	56	56	56	56
510	96299	23	23	23	23	23	23	23	25	25	26	26	26	26	26	27	29	29	29	29	29	29	29	29	29	30	30	30	32	32	32	32	33	33	33	34	34	37	37	37	38	41	41	41	41	41	41	41	41	41	42	42	44	44	44	45	45	45	45	45	45	45	47	47	47	47	47	47	47	47	47	47	47	48	48	50	50	50	50	50	50	50	50	50	50	50	50	50	55	55	55	56	56	56	56	56	56	56	56	56	56
511	78160	30	30	30	32	32	32	32	32	32	33	33	33	33	33	33	33	33	33	33	33	36	36	36	36	37	38	38	42	45	46	46	46	46	46	46	46	46	46	46	46	46	46	46	47	47	47	47	47	47	47	47	47	47	54	54	54	54	54	55	55	55	55	55	55	55	55	54	54	54	54	59	59	59	63	64	64	64	68	69	70	70	70	71	71	85	86	86	86	86	86	86	86	86	86	86	86	86	86	86	86
512	78161	30	30	30	30	31	32	32	32	32	33	33	33	33	33	33	33	33	36	36	36	36	36	37	37	38	39	42	44	45	46	46	46	46	46	46	46	46	46	46	47	47	47	47	47	47	47	48	54	54	54	54	55	55	55	55	55	55	55	55	54	59	59	63	63	63	63	64	64	64	64	65	65	65	69	69	70	70	70	70	70	70	71	71	71	85	86	86	86	86	86	86	86	87	87	87	87	87	87	87	87
513	78173	30	30	32	32	32	33	33	33	33	33	33	33	33	33	33	33	33	36	36	36	36	37	37	38	38	42	45	45	45	46	46	46	46	46	46	46	46	46	46	46	46	46	47	47	47	47	47	47	47	54	54	54	54	54	54	54	54	55	55	55	55	55	55	55	55	59	59	64	69	69	70	70	70	70	70	70	70	71	86	86	86	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87
514	78266	30	30	30	30	30	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	36	36	36	36	37	38	42	42	42	42	45	46	46	46	46	46	46	46	46	46	46	46	47	47	47	47	47	47	47	47	47	47	47	47	47	47
515	78708	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	31	31	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	37	38	38	38	38	39	39	39	42	44	44	44	44	45	45	45	47	47	47	48	48	54	54	54	54	54	54	54	58	58	58	59	59	59	63	63	63	63	64	64	64	64	64	64
516	78714	30	30	30	30	30	30	30	30	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	37	37	38	38	38	42	44	45	54	54	54	54	54	58	58	58	58	58	58	58	58	59	59	59	59	59	59	63	63	63	64	64	64	64	64	65	65	65	65	68	69	69	70	70	71	71	71	71	71
517	78973	30	30	30	30	30	32	32	32	32	32	32	32	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	34	34	34	34	34	34	34	34	34	37	38	41	41	41	42	42	42	42	42	42	44	47	47	47	47	47	47	47	55	68	68	68	68	68	69	70	70	70	70	70	71	71	71	71	71	71	71	71	71	71	85	85	85	85	85	87	87	87	87	87	87	87	87	87	87
518	79427	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	38	38	38	38	38	41	41	41	41	41	41	41	45
519	79428	30	30	30	30	30	30	30	30	30	30	32	32	32	32	32	32	32	32	32	32	32	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	37	37	38	38	38	38	38	38	38	38	41	41	41	41	41	41	41	41	45	45	45	45	45	45	54	54	54	54	54	54	54	54	54	54	54	54	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	71	71	71	71	71	71	71	71	71	71	71	71	71
520	79483	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	32	32	32	32	32	32	32	32	32	33	33	33	33	33	33	33	33	33	33	33	33	33	37	37	37	38	38	38	38	38	41	41	41	41	41	41	41	45	45	45	45	45	45	45	45	45	45	45	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	68	68	68	68	68	68	68	68	68	68
