	student_id	a0	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	a16	a17	a18	a19	a20	a21	a22	a23	a24	a25	a26	a27	a28	a29	a30	a31	a32	a33	a34	a35	a36	a37	a38	a39	a40	a41	a42	a43	a44	a45	a46	a47	a48	a49	a50	a51	a52	a53	a54	a55	a56	a57	a58	a59	a60	a61	a62	a63	a64	a65	a66	a67	a68	a69	a70	a71	a72	a73	a74	a75	a76	a77	a78	a79	a80	a81	a82	a83	a84	a85	a86	a87	a88	a89	a90	a91	a92	a93	a94	a95	a96	a97	a98	a99
323	79623	52645	53319	53301	36588	36573	31872	31803	31919	36505	36503	36509	36467	36474	31656	31646	37052	37027	37025	36498	36470	36455	36764	36779	36763	36785	31313	31333	31315	31307	31323	31314	52230	51822	36505	36503	36509	36467	36474	36498	36470	36455	36588	36573	41681	41699	37052	37027	37025	41561	41640	41575	41604	41560	41067	41061	41074	41067	41061	41074	40891	39293	55626	55625	55628	55651	55656	55646	55648	55641	39662	43590	43565	43748	43638	43708	43752	43618	43660	43642	43590	43565	43748	43638	43708	43752	43618	43660	43642	31872	31803	31919	44469	44475	44479	44433	44467	44427	44444	44463	44434
324	79627	52641	52667	53297	36566	36573	31898	31878	31920	36499	36460	31662	37026	36762	36766	36789	36777	31329	31312	31324	31319	36499	36460	36566	36573	52777	52701	41675	41673	37026	41590	41081	41070	41071	41081	41070	41071	40827	40828	40929	39192	55635	55637	55655	55643	55657	55634	39745	43660	43692	43706	43709	43628	43744	43660	43692	43706	43709	43628	43744	31898	31878	31920	44462	44472	44448	44443	44478	31662	52641	54543	52667	31329	31312	31324	31319	44462	44472	44448	44443	44478	44500	44513	44527	44489	44535	50684	50702	50740	43660	43692	43706	43709	43628	43744	48713	48662	48707	48657	48676	48313
325	79661	52648	52638	53308	31913	36573	36566	36467	37049	31667	36491	31308	36768	36772	31324	31329	31317	51763	36467	52241	36491	36573	36566	52776	41682	41687	37049	41566	41603	41565	41559	41610	41618	41071	41063	41062	41071	41063	41062	40927	39258	55645	55655	55627	55629	55653	39786	43706	43768	43565	43773	43676	43752	43706	43768	43565	43773	43676	43752	31913	44445	44457	44478	44433	44423	44474	44429	44422	44449	44438	44467	31667	52648	52638	31308	31324	31329	31317	50712	44445	44457	44478	44433	44423	44474	44429	44422	44449	44438	44513	44529	44486	44522	44530	50696	50737	50733	44467	43706	43768	43565
326	79662	52648	52650	52657	52666	53339	53315	36581	36576	36459	36500	36504	36464	31668	37034	36782	36789	36783	36774	31314	52219	51855	51734	51758	52186	52184	51832	36459	36500	36504	51912	36464	51830	36581	36576	52758	52770	52795	52797	52784	41673	41690	37034	41574	41612	41575	41569	41566	41070	41070	40936	39306	55630	55645	55661	55628	55633	39712	43726	43780	43650	43726	43780	43650	44433	44479	44476	44464	44425	44439	44469	44443	44473	44460	44458	44463	44480	31668	52648	52650	52657	52666	31314	31739	50686	44433	44479	44476	44464	44425	44439	44469	44443	44473	44460	44517	44511	44529	44494	44496	44530
327	79663	52640	52655	53339	53302	36581	36590	31759	31812	31748	36475	36496	31768	36478	31668	37046	36771	36780	36789	36778	31317	31325	31334	51831	36475	36496	36478	36581	36590	52788	41676	41681	41689	41680	37046	41599	41595	41622	41579	41080	41057	41066	41081	41080	41057	41066	41081	40905	40929	40832	40916	39261	55647	55628	55645	55627	55623	39711	43693	43696	43571	43621	43568	43700	43730	43750	43578	43693	43696	43571	43621	43568	43700	43730	43750	43578	31759	31812	31748	31768	44441	44466	44475	44472	44442	44443	44467	44468	44435	44426	31668	54558	52640	54543	52655	31317	31325	31334	31737	50765	44441
328	79664	52637	52642	52657	36463	36580	36590	36462	31668	37040	31862	36780	36762	36781	36772	31309	31322	51759	52200	52206	36463	36462	51869	36580	36590	41691	41685	37040	41581	41638	41559	41582	41596	41574	41634	41062	40847	41062	39296	39384	39116	55624	55642	55638	55645	55646	55661	55631	55626	43638	43751	39777	43640	43638	43751	43640	31862	44427	44458	44442	44438	44424	31668	52637	52642	52657	31309	31322	50719	44427	44458	44442	44438	44424	50780	50744	50683	44494	44483	44493	44539	44491	43638	43751	43640	46914	48681	48668	48684	48712	48646	48705	48665	48688	48324	48054	48033	47981	48109	48662	48641
329	79665	52641	36580	36565	31759	31872	31870	36465	36508	36474	36463	36481	37026	31658	36760	36761	36784	36767	31318	31326	31316	51853	51748	36465	36508	36474	36463	36481	36580	36565	41676	41695	37026	41557	41597	41570	41627	41640	41622	41641	41057	41056	41071	41057	41056	41071	40883	39287	55659	55655	55648	55623	55624	39786	43677	43699	43630	43736	43620	43677	43699	43630	43736	43620	31759	31872	31870	44440	44448	44457	44462	44450	44451	44442	31658	54566	54571	52641	31318	31326	31316	50783	44440	44448	44457	44462	44450	44451	44442	44518	44496	44513	44531	44529	50758	50703	50736	43677	43699	43630	43736
330	79666	52641	52647	53316	36578	36585	36485	36505	31874	31812	31783	31877	37037	31654	36770	36776	31311	31308	52221	52228	52224	51831	51921	36485	36505	36578	36585	52791	52777	52785	41692	41687	37037	41617	41080	41072	41077	41084	40790	40818	40935	41080	41072	41077	41084	39126	39116	39293	55649	55637	55661	55627	55653	55625	55632	55642	55645	55644	55660	55631	55634	39662	43586	43644	43653	43627	43782	43586	43644	43653	43627	43782	31874	31812	31783	31877	44468	44480	44443	44465	44452	44460	44454	44467	31654	52641	52647	31311	31308	50677	50721	50711	50785	44468	44480	44443	44465	44452	44460	44454	44467
331	79667	52643	52662	52656	52674	52655	53315	36584	36572	36482	36497	37050	37043	31888	36768	36761	36782	31327	31328	31334	36482	52201	51762	51770	36497	51863	36584	36572	52705	52780	52758	41692	41673	37050	37043	41583	41643	41617	41564	41587	41582	41621	41595	41596	41591	41611	41631	41634	41584	41068	41073	40835	41068	41073	55630	55661	55659	55650	55655	55624	39186	39653	43783	43773	43741	43734	43771	43672	43718	43651	43783	43773	43741	43734	43771	43672	43718	43651	31888	44457	44442	44466	44468	44431	52643	54545	54541	52662	52656	52674	52655	54567	54558	31327	31328	31334	50764	50684	50766	50689	44457
332	79668	52669	53305	36589	36574	31811	36474	36503	36469	36481	36505	37025	31660	36784	36789	36788	36779	31330	31333	31316	31331	51857	52188	36474	36503	36469	36481	36505	36589	36574	41676	41679	37025	41589	41577	41637	41599	41636	41619	41559	41072	41066	41058	41071	41081	41072	41066	40932	41058	41071	41081	39147	39373	39401	55649	55658	55630	55653	55632	39660	43687	43626	43567	43652	43702	43687	43626	43567	43652	43702	31811	44442	44476	44440	44446	44434	44453	44447	44472	44431	44473	31660	52669	31330	31333	31316	31331	50733	44442	44476	44440	44446	44434	44453	44447	44472	44431	44473	44532	44525	44484
333	79670	52665	52674	36579	36592	31899	31657	31661	36788	36769	36785	36771	36768	51920	51882	51874	52208	51800	52207	36579	36592	52704	41676	41691	41700	41674	41622	41063	40796	40905	40793	41063	39341	55650	55649	55628	55647	55661	39747	43684	43649	43635	43630	43725	43684	43649	43635	43630	43725	31899	44466	44471	44430	44472	31657	31661	52665	52674	50698	50732	50702	44540	44486	44529	44466	44471	44430	44472	50765	43684	43649	43635	43630	43725	46457	48100	48349	48667	48692	48660	48652	48657	38347	38386	38343	38366	48550	38372	47118	47080	47089	69203	69201	48856	48889	48745	48909	48750	48915	48778	48769
334	79673	52659	52658	36592	36581	31790	36453	36462	36471	36491	31659	37043	36764	36769	36784	36771	36763	31326	31330	51841	51748	52231	36453	36462	36471	36491	36592	36581	52765	52778	41676	41692	37043	41637	41641	41566	41604	41081	41059	41070	41057	41081	41059	41070	41057	40923	39280	55659	55661	55648	55627	55660	55626	55628	55638	55633	55657	55622	55640	55635	55653	39704	43628	43659	43708	43588	43700	43628	43659	43708	43588	43700	31790	44471	44462	44457	44466	44437	44450	44456	44478	44428	44446	31659	52659	54577	52658	31326	31330	50723	44471	44462	44457	44466	44437	44450	44456	44478	44428	44446	44540
335	79675	52639	36570	36575	31820	36475	36457	37032	37038	36782	36768	36772	36766	31331	31322	31325	31315	51839	52188	52235	52195	52200	51802	36475	36457	36570	36575	52784	52711	41680	41685	37032	37038	41577	41645	41571	41605	41601	41617	41062	41083	41073	41062	41083	41073	40847	39304	39183	55642	55634	55639	55643	55636	55632	55633	39782	31820	44468	44457	44481	44453	44445	54555	54571	52639	31331	31322	31325	31315	50680	44468	44457	44481	44453	44445	44498	44534	44519	44518	44531	50736	50713	50711	46745	48651	48679	48684	48669	48701	48667	48359	48092	38338	38308	38371	38372	38343	48533	38353	38364	38354
336	79680	52673	52670	52663	53294	36570	36573	31831	31817	31779	36466	36476	31659	31649	36765	36778	31335	31331	51802	36466	36476	36570	36573	52772	52790	52781	41692	41574	41060	40791	41060	39170	55635	55642	55657	55649	55623	39751	43610	43683	43662	43740	43648	43610	43683	43662	43740	43648	31831	31817	31779	44439	44448	44477	44450	44425	44427	44444	44456	44431	44458	44463	44481	44460	31659	31649	52673	52670	52663	31335	31331	31718	50697	44439	44448	44477	44450	44425	44427	44444	44456	44431	44458	50766	50697	50698	44496	44516	44499	44519	44488	44463	44481	44460	43610	43683	43662	43740	43648	46915	46456
337	79681	52661	53312	36578	36569	31776	31820	31856	31796	36510	36497	31670	31664	31830	36487	36503	36489	36508	36453	36500	36462	36502	36762	36766	31315	31334	36510	36497	36487	36503	36489	36508	36453	36500	36462	36502	36578	36569	52711	52764	41677	41686	41598	41592	41564	41583	41077	41078	41063	41077	41078	40918	41063	39152	55628	55655	55648	55626	55642	55625	55656	55640	55657	39780	43750	43637	43716	43754	43581	43704	43621	43698	43744	43783	43608	43629	43578	43764	43750	43637	43716	43754	43581	43704	43621	43698	43744	43783	43608	43629	43578	43764	31776	31820	31856	31796	31830	44427	44439	44451	44436
338	79687	52645	52666	52638	52653	52640	52656	52636	52673	46580	46600	46532	46533	46663	46597	46674	46595	46626	46516	46540	46520	39114	39168	39117	39301	39200	39334	39343	39133	34329	34330	34312	34299	34314	34296	34302	34310	47561	47555	47557	47590	47591	47622	47609	47606	52645	52666	52638	52653	54571	52640	54555	52656	54556	52636	52673	46435	47496	34331	34340	34336	34342	34326	34321	34320	46889	46915	52336	46883	46917	46912	48886	48791	49335	49365	49367	49337	49277	52149	49303	49338	49279	49377	49280	49370	52148	49403	49358	49400	34331	34340	34336	34329	34330	34342	34326	34312	34299	34321	34314	34296
339	79688	52639	52672	52661	46687	46559	46598	46655	46552	46626	46600	46591	46647	46558	46592	46658	46623	46552	46648	39164	39348	39286	39398	39377	34307	34300	34297	54541	54573	54562	54563	54548	54577	54575	54559	52639	52672	54542	54553	52661	34343	34341	46751	52338	46467	46451	46920	46454	46914	46452	46886	46884	46724	46460	52143	49383	49385	49393	49342	49281	49300	49380	49303	49369	34307	34300	34343	34297	34341	49707	49518	49542	49577	49535	33283	37185	37196	37206	37188	33234	33233	50807	50834	50750	46617	46619	50819	50842	50753	50823	50814	50822	51016	51049	51035	51053	51033	50803	50753	46604	50787
340	79690	52663	52662	52669	52638	52665	52656	52673	52654	52670	52649	46535	46531	46516	46628	46684	34293	34313	34317	54575	52663	52662	52669	52638	54555	52665	52656	54574	46498	46496	52673	54551	54566	52654	52670	52649	54578	54568	47521	34326	34341	34333	34319	46456	46744	46887	46749	46455	46721	46470	46458	49390	49400	49403	49370	52147	49314	49379	49381	49360	49317	49296	49294	49298	49338	49361	49358	52148	34293	34313	34326	34341	34333	34317	34319	50796	50791	46609	50842	50816	51044	51022	51055	50977	50967	50972	50955	50982	51002	51049	51007	50788	46602	50843	50801	50818	50967	50992	50969	50912	50987
341	79691	52670	52646	52671	52674	46644	46520	46575	46554	46579	46558	46599	46676	46519	46637	46632	46649	46516	46512	46598	46643	34310	34298	34313	34294	34304	34290	34314	47543	47551	47572	52670	52646	52671	52674	34318	34326	34325	46722	46460	46920	46882	46463	46917	46458	46723	46459	46746	46454	46722	47115	47042	47041	47097	47094	49394	49317	49268	49382	49369	49302	49378	49367	49315	49360	34310	34298	34313	34294	34318	34326	34304	34290	34325	34314	49565	49578	49701	49550	49520	33294	33238	33295	33269	33268	50843	50819	50811	50812	50815	50984	50997	51008	51010	50910	50828	50817	46618	46606	50829	50846
342	79693	52638	52659	52672	52645	52641	52662	52653	52640	46598	46664	46689	46571	46642	46625	46655	46631	46651	46534	46517	46541	46623	46572	46517	46596	39296	39182	39273	34296	34310	34317	47559	47566	47567	47589	47602	52638	52659	52672	52645	52641	52662	52653	54572	54551	54561	52640	54560	54554	34321	34322	34347	34346	34324	46727	46469	46458	46459	46745	46746	46912	46722	46721	46744	52334	46883	46921	47092	47082	47039	47062	47121	47081	47118	49364	49279	49371	49372	49362	49378	49322	49375	49384	49386	34296	34321	34322	34310	34347	34346	34324	34317	49529	49553	49577	49580	49540	37187	33247	33246	33271
343	79697	52644	46671	46575	46536	46538	46555	46682	46679	46574	46641	46660	46599	39319	39161	39336	34294	34312	34306	54568	52644	47136	34331	34326	46889	48754	48770	48911	48903	48881	49295	49373	49376	49364	49382	49298	49388	49383	49341	49321	34294	34312	34331	34326	34306	49516	49590	49574	49506	49565	50824	50818	50790	50829	50751	50937	51056	50949	51043	51040	50789	50803	50747	50750	50805	50807	50814	50825	51031	50980	51032	50981	51045	50938	51036	51042	51038	51016	51041	51028	50953	50911	50747	46620	50832	50792	46616	50985	50908	51045	50939	51011	51002	50947	51016	50996	51032	50787	50791	50832	46611
344	79698	52636	52656	52654	52660	46638	46592	46600	46657	46644	46531	46537	46623	46571	46668	46670	46580	46577	46646	46681	46668	46682	46572	46656	46677	46538	46631	47552	47572	47564	54542	52636	52656	54555	52654	52660	54562	54549	54559	47164	46465	46744	52339	46882	49391	49364	49354	49386	49268	49362	49397	49335	49388	49299	50818	46620	46601	50823	50747	50843	50983	51036	50916	50995	51008	51052	50972	51032	50824	50753	50750	50754	46602	50977	51039	51045	51028	50910	50952	50949	51051	46615	50822	50754	50800	50807	51012	51023	51019	50989	50994	50985	50978	50968	51032	51035	50952	50913	50950	51022	50914
345	79703	52637	52640	46677	46574	46669	46652	46580	46639	46690	47569	47552	47542	47609	47621	47632	47606	47634	47620	47602	52637	52640	54577	54557	54545	54543	47160	46773	47503	47148	46777	46725	47035	49390	49299	49371	49367	49403	49358	49385	49302	49701	49572	49507	49528	49576	49539	50809	46608	50810	46619	46614	50941	50949	50909	50943	50910	50788	46614	50813	50791	50752	51026	50950	50990	50915	50937	51037	51056	50819	46615	50813	50834	50796	50916	50956	50944	50909	51000	46620	50844	46613	50830	46612	50999	50949	50968	50974	51016	50980	50938	51004	50954	51323	51332	51325	51376	51312	51146	51176	51090
346	79704	52667	52648	52669	52646	52659	52640	52673	52661	46687	46678	46573	46517	46598	46655	46533	46596	46558	46560	46623	46597	46682	46657	46628	47565	47537	47540	52667	52648	52669	54573	52646	52659	52640	52673	52661	46452	46725	46463	46728	52339	46918	47118	47047	47075	47033	47093	47031	47080	47087	49386	49392	49358	49339	49277	49375	49400	49343	49396	49361	49554	49594	49708	49508	49567	50816	50836	50819	50798	50826	50953	50971	50956	50916	50974	50982	50983	46617	50842	50820	50830	50832	50823	50835	50825	51019	51013	50993	51030	50951	51001	51003	50942	51002	51023	51033	50987	51050	51010	51054	50753
347	79747	53438	53427	53422	36825	36839	31424	31394	31399	31414	31413	53305	36582	36586	31924	31815	36510	36479	36497	36455	36463	37025	37028	36490	36467	36774	36766	36760	36789	31327	31317	31328	31330	51778	36510	36479	36497	36455	36463	36490	36467	36582	36586	52760	53673	42033	42036	41693	41682	37025	37028	41577	41082	41059	41073	41082	41059	41073	40863	36825	36839	55628	55642	55654	55659	55656	39132	39784	43746	43621	43727	43702	43775	43746	43621	43727	43702	43775	31924	31815	46567	44459	44426	44475	44422	44446	44468	44479	44450	44466	47604	47610	47563	47552	47566	47561	47560	48179	54578	54571	31327
348	79761	53499	53457	53470	53446	36844	36833	36839	37059	36836	31409	31382	31403	36849	36587	36588	36585	36581	36591	31776	36453	36478	37037	31654	36504	36507	36482	36496	36490	36510	36767	36762	36771	36775	31312	31330	31328	31323	51874	51783	36453	36478	36504	36507	36482	36496	51810	36490	36510	36587	36588	36585	36581	36591	52712	52702	52706	52685	53671	53673	53743	53677	42026	42041	41696	41693	37037	41607	41063	41065	41071	41063	41065	41071	53499	53457	53470	36844	36833	36839	37059	36836	36849	31776	44431	44472	44433	44470	44434	44439	44459	44455	44427	44479	31654	47586	47594	47538	47537	48189	31312
349	79797	52656	41579	41077	41065	41082	40908	41077	41065	41082	39401	55626	55628	55656	55640	55625	55648	55657	39659	43721	43640	43580	43721	43640	43580	44439	44444	44480	44471	44441	54578	52656	50688	50711	50678	44439	44444	44480	44471	44441	44523	44492	44500	44538	44518	44490	44533	50677	43721	43640	43580	46912	46452	48027	48352	48662	48657	48653	48705	48675	38339	38318	38311	38372	38344	48542	47111	69203	47127	47113	47084	47108	69208	48881	48883	48744	48761	48908	48769	48856	48858	48890	48872	48888	48760	48840	48855	48749	48834	48784	48785	48855	48751	48834	48745	49372	49316	49401	49397	34507	41579
350	79990	52668	53318	53314	53338	37051	37044	36778	36761	31334	31306	31330	31328	31315	51737	52760	52773	52777	52792	41693	41700	37051	37044	41638	41590	41585	41628	41571	41555	41586	41587	41570	41592	41641	41566	41600	41070	41075	41070	41075	40833	39381	55623	55627	55660	55645	55636	39679	43721	43608	43695	43679	43740	43721	43608	43695	43679	43740	44423	44454	44465	44462	44424	44434	44448	44427	44476	44477	44453	44445	44466	44449	54573	52668	54572	31334	31306	31330	31328	31315	50688	44423	44454	44465	44462	44424	44434	44448	44427	44476	44477	44540	44539	44500	44484	44536	44494	44515	44517	44535	44530
351	80224	53451	53439	53415	53408	53441	53413	53458	53475	53417	53483	53451	53425	53427	53482	46597	46657	46636	46594	46658	46622	47377	47428	47435	47431	47429	38069	38048	38056	38053	38051	38064	47376	47433	47396	38050	47286	47360	47373	47466	47437	38066	38043	38049	38070	38042	47460	53451	53458	53475	53483	53451	53482	33729	33714	33726	39602	39625	39547	33426	39323	39339	39261	33431	33424	33428	33435	33418	33439	33434	53439	53415	53408	53441	53413	53417	53425	53427	53451	53458	53475	53483	53451	53482	57838	57836	57809	57812	57815	57829	57818	48536	38354	38347	38350	38330	38305	38349	38339	38378	38366
352	80228	53407	53426	53482	53411	53406	53412	53464	53437	53432	53480	53446	53495	53445	53485	53420	53481	53495	53472	53492	53487	53425	53402	53479	53442	53454	53433	53441	53412	53400	53439	53483	53438	53413	53492	53403	53451	53422	53429	53488	53416	53434	53451	46688	46658	46537	46555	47379	47468	47392	47460	47380	38055	38070	38054	46629	46597	46641	47280	47284	47348	46648	46647	46599	47428	47406	38042	38060	46593	46594	46655	47437	47467	47425	38045	38058	38065	38053	47460	38065	38048	53482	53464	53480	53495	53485	53481	53495	53472	53492	53487	53479	53454	53483	53492	53451	53488	53451	33726	33766	33768
